Subject,SentOn,ReceivedTime,Customer,Room,Model,Axeda S/N,Date,State,Date_JST
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:21.698000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2025-02-11 02:29:21.944 UTC-06:00","false","2025-02-11 17:29:21.944000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:39.801000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2025-02-11 00:29:21.942 UTC-08:00","false","2025-02-11 17:29:21.942000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:39.309000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2025-02-11 02:29:21.940 UTC-06:00","false","2025-02-11 17:29:21.940000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Medcentral Shelby Hospital FSX1 SMS20220070: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:38.576000","**AIL** OhioHealth Medcentral Shelby Hospital FSX1","SMS20220070: FSX1","FLUOROspeed.X1","SNCF3924A796C1","2025-02-11 17:29:21.942 UTC+09:00","false","2025-02-11 17:29:21.942000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:38.539000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2025-02-11 17:29:21.942 UTC+09:00","false","2025-02-11 17:29:21.942000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:38.379000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2025-02-11 02:29:21.940 UTC-06:00","false","2025-02-11 17:29:21.940000"
"TW ConnectionStatusDetection : **SNW** CABINET PEAKS MEDICAL CENTER SMS20230130: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:37.597000","**SNW** CABINET PEAKS MEDICAL CENTER","SMS20230130: FSX1","FLUOROspeed.X1","SN077D65D23000","2025-02-11 01:29:21.941 UTC-07:00","false","2025-02-11 17:29:21.941000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:36.910000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2025-02-11 03:29:21.943 UTC-05:00","false","2025-02-11 17:29:21.943000"
"TW ConnectionStatusDetection : **EDS** Jersey Community Hospital SMS20220375: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:36.877000","**EDS** Jersey Community Hospital","SMS20220375: FSX1","FLUOROspeed.X1","SNC06545D23000","2025-02-11 02:29:21.943 UTC-06:00","false","2025-02-11 17:29:21.943000"
"TW ConnectionStatusDetection : **CMS** Novant Health Imaging Piedmont SMS20230019: FSX1","2025-02-11 17:29:25","2025-02-11 17:29:36.199000","**CMS** Novant Health Imaging Piedmont","SMS20230019: FSX1","FLUOROspeed.X1","SN0E1235D23000","2025-02-11 03:29:21.941 UTC-05:00","false","2025-02-11 17:29:21.941000"
"TW ConnectionStatusDetection : **BMI** HSHS St Vincent Green Bay SMS20220378: FSX1","2025-02-11 17:29:24","2025-02-11 17:29:36.019000","**BMI** HSHS St Vincent Green Bay","SMS20220378: FSX1","FLUOROspeed.X1","SNCBE445D23000","2025-02-11 17:29:21.940 UTC+09:00","false","2025-02-11 17:29:21.940000"
"TW ConnectionStatusDetection : **CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER SMS20230158: FSX1","2025-02-11 17:29:24","2025-02-11 17:29:35.971000","**CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","SMS20230158: FSX1","FLUOROspeed.X1","SNA6C545D23000","2025-02-11 03:29:21.940 UTC-05:00","false","2025-02-11 17:29:21.940000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-11 17:09:24","2025-02-11 17:09:36.301000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-11 03:09:22.468 UTC-05:00","false","2025-02-11 17:09:22.468000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2025-02-11 07:39:24","2025-02-11 07:39:28.438000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2025-02-10 16:39:22.055 UTC-06:00","false","2025-02-11 07:39:22.055000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2025-02-11 02:25:29","2025-02-11 02:25:33.763000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2025-02-10 11:25:28.288 UTC-06:00","true","2025-02-11 02:25:28.288000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-10 17:13:07","2025-02-10 17:13:14.757000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-10 03:13:06.235 UTC-05:00","true","2025-02-10 17:13:06.235000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-10 17:09:24","2025-02-10 17:09:28.899000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-10 03:09:22.410 UTC-05:00","false","2025-02-10 17:09:22.410000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-10 17:00:14","2025-02-10 17:00:20.024000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-10 03:00:12.518 UTC-05:00","true","2025-02-10 17:00:12.518000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2025-02-10 15:24:24","2025-02-10 15:24:28.823000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2025-02-10 00:24:22.063 UTC-06:00","false","2025-02-10 15:24:22.063000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2025-02-10 11:09:44","2025-02-10 11:45:36.492000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2025-02-09 20:07:15.638 UTC-06:00","true","2025-02-10 11:07:15.638000"
"TW ConnectionStatusDetection : **EDS** Jersey Community Hospital SMS20220375: FSX1","2025-02-10 11:09:44","2025-02-10 11:45:36.049000","**EDS** Jersey Community Hospital","SMS20220375: FSX1","FLUOROspeed.X1","SNC06545D23000","2025-02-09 20:07:15.700 UTC-06:00","true","2025-02-10 11:07:15.700000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2025-02-10 11:09:26","2025-02-10 11:42:33.772000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2025-02-09 18:07:04.057 UTC-08:00","true","2025-02-10 11:07:04.057000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2025-02-10 11:09:23","2025-02-10 11:41:52.926000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2025-02-09 20:07:02.513 UTC-06:00","true","2025-02-10 11:07:02.513000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-St. Anne SMS20240221: FSX1","2025-02-10 11:09:03","2025-02-10 11:37:35.209000","**MMS** Ochsner Health System-St. Anne","SMS20240221: FSX1","FLUOROspeed.X1","SN480CCDC40800","2025-02-09 20:06:54.312 UTC-06:00","true","2025-02-10 11:06:54.312000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-10 11:08:29","2025-02-10 11:26:32.649000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-09 21:06:47.994 UTC-05:00","true","2025-02-10 11:06:47.994000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2025-02-10 11:08:20","2025-02-10 11:23:40.397000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2025-02-09 18:06:47.894 UTC-08:00","true","2025-02-10 11:06:47.894000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2025-02-10 11:08:19","2025-02-10 11:23:35.855000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2025-02-09 20:06:47.872 UTC-06:00","true","2025-02-10 11:06:47.872000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2025-02-10 11:08:10","2025-02-10 11:20:39.034000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2025-02-09 20:06:47.772 UTC-06:00","true","2025-02-10 11:06:47.772000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-09 16:34:33","2025-02-09 16:34:36.847000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-09 02:34:31.736 UTC-05:00","true","2025-02-09 16:34:31.736000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-09 16:34:24","2025-02-09 16:34:27.656000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-09 02:34:22.437 UTC-05:00","false","2025-02-09 16:34:22.437000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-08 17:09:24","2025-02-08 17:09:30.847000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-08 03:09:22.449 UTC-05:00","false","2025-02-08 17:09:22.449000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-08 14:04:49","2025-02-08 14:04:53.466000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-08 00:04:48.212 UTC-05:00","true","2025-02-08 14:04:48.212000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-08 13:49:24","2025-02-08 13:49:29.203000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-07 23:49:22.298 UTC-05:00","false","2025-02-08 13:49:22.298000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-08 13:23:11","2025-02-08 13:23:16.913000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-07 23:23:09.743 UTC-05:00","true","2025-02-08 13:23:09.743000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-08 13:19:24","2025-02-08 13:19:29.545000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-07 23:19:22.307 UTC-05:00","false","2025-02-08 13:19:22.307000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-08 04:01:50","2025-02-08 04:02:49.155000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-07 14:01:49.463 UTC-05:00","true","2025-02-08 04:01:49.463000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-07 17:24:24","2025-02-07 17:24:31.213000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-07 03:24:22.463 UTC-05:00","false","2025-02-07 17:24:22.463000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-07 13:19:25","2025-02-07 13:19:28.859000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-06 23:19:23.984 UTC-05:00","true","2025-02-07 13:19:23.984000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-07 13:19:25","2025-02-07 13:19:28.317000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-06 23:19:22.446 UTC-05:00","false","2025-02-07 13:19:22.446000"
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2025-02-06 10:00:45","2025-02-06 10:00:49.175000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2025-02-05 18:00:43.690 UTC-07:00","true","2025-02-06 10:00:43.690000"
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2025-02-06 09:59:23","2025-02-06 09:59:27.580000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2025-02-05 17:59:22.147 UTC-07:00","false","2025-02-06 09:59:22.147000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-St. Anne SMS20240221: FSX1","2025-02-06 09:32:17","2025-02-06 09:32:26.226000","**MMS** Ochsner Health System-St. Anne","SMS20240221: FSX1","FLUOROspeed.X1","SN480CCDC40800","2025-02-06 00:32:15.716 UTC +00:00","true","2025-02-06 09:32:15.716000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240189: SVG4","2025-02-06 09:29:16","2025-02-06 09:29:22.005000","**AIL** Mass General","SMS20240189: SVG4","DR-300","SNE9CDFDC40800","2025-02-06 00:29:14.636 UTC +00:00","true","2025-02-06 09:29:14.636000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-02-06 09:26:41","2025-02-06 09:26:46.027000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-02-06 00:26:37.359 UTC +00:00","true","2025-02-06 09:26:37.359000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-06 02:35:25","2025-02-06 02:35:29.439000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-05 12:35:24.396 UTC-05:00","true","2025-02-06 02:35:24.396000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-06 02:34:24","2025-02-06 02:34:28.255000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-05 12:34:22.456 UTC-05:00","false","2025-02-06 02:34:22.456000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2025-02-06 00:49:24","2025-02-06 00:49:28.958000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2025-02-05 10:49:21.950 UTC-05:00","false","2025-02-06 00:49:21.950000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-05 20:38:00","2025-02-05 20:38:05.844000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-05 06:37:59.389 UTC-05:00","true","2025-02-05 20:37:59.389000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-05 20:34:24","2025-02-05 20:34:29.916000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-05 06:34:22.394 UTC-05:00","false","2025-02-05 20:34:22.394000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2025-02-05 13:35:57","2025-02-05 13:36:01.419000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2025-02-04 20:35:55.902 UTC-08:00","true","2025-02-05 13:35:55.902000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2025-02-05 13:34:24","2025-02-05 13:34:28.538000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2025-02-04 20:34:21.945 UTC-08:00","false","2025-02-05 13:34:21.945000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2025-02-05 09:59:53","2025-02-05 09:59:59.508000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2025-02-04 19:59:52.242 UTC-05:00","true","2025-02-05 09:59:52.242000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2025-02-05 09:59:24","2025-02-05 09:59:31.195000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2025-02-04 19:59:21.945 UTC-05:00","false","2025-02-05 09:59:21.945000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-03-08 17:09:24","2025-03-08 17:09:27.551000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-03-08 03:09:22.531 UTC-05:00","false","2025-03-08 17:09:22.531000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2025-03-08 22:02:23","2025-03-08 22:02:29.994000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2025-03-08 08:02:21.187 UTC-05:00","true","2025-03-08 22:02:21.187000"
"TW ConnectionStatusDetection : **CMS** McLeod Health Cheraw FSX1 SMS20220038: FSX1","2025-03-08 21:59:24","2025-03-08 21:59:27.701000","**CMS** McLeod Health Cheraw FSX1","SMS20220038: FSX1","FLUOROspeed.X1","SN0F3924A796C1","2025-03-08 07:59:21.943 UTC-05:00","false","2025-03-08 21:59:21.943000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-03-09 17:59:57","2025-03-09 18:00:01.561000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-03-09 03:59:52.362 UTC-05:00","true","2025-03-09 17:59:52.362000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-03-09 16:39:25","2025-03-09 16:39:30.013000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-03-09 02:39:22.124 UTC-05:00","false","2025-03-09 16:39:22.124000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #2 SMS20220036: FSX1","2025-03-09 02:44:32","2025-03-09 02:44:41.085000","**AIL** Yale Newhaven Health #2","SMS20220036: FSX1","FLUOROspeed.X1","SNA83924A796C1","2025-03-08 12:44:21.943 UTC-05:00","false","2025-03-09 02:44:21.943000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2025-03-09 02:44:32","2025-03-09 02:44:40.872000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2025-03-08 12:44:21.942 UTC-05:00","false","2025-03-09 02:44:21.942000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20240062: Opera","2025-03-10 16:00:04","2025-03-10 16:00:08.936000","**AMEN** Arnot-Ogden Medical Center","SMS20240062: Opera","Trinias.Opera","SNED9155D23000","2025-03-10 01:59:57.167 UTC-05:00","true","2025-03-10 15:59:57.167000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-03-11 03:11:32","2025-03-11 03:11:40.749000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-03-10 13:11:21.160 UTC-05:00","true","2025-03-11 03:11:21.160000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-03-11 03:09:33","2025-03-11 03:09:42.423000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-03-10 13:09:22.466 UTC-05:00","false","2025-03-11 03:09:22.466000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-03-11 00:20:05","2025-03-11 00:20:13.637000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-03-10 10:19:54.941 UTC-05:00","true","2025-03-11 00:19:54.941000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-03-11 00:19:29","2025-03-11 00:19:37.361000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-03-10 10:19:22.407 UTC-05:00","false","2025-03-11 00:19:22.407000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2025-03-12 09:05:28","2025-03-12 09:06:16.176000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2025-03-11 18:05:12.747 UTC-06:00","false","2025-03-12 09:05:12.747000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2025-03-12 09:05:49","2025-03-12 09:10:54.486000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2025-03-11 16:05:12.935 UTC-08:00","false","2025-03-12 09:05:12.935000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-03-12 09:05:49","2025-03-12 09:10:56.349000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-03-11 19:05:12.939 UTC-05:00","false","2025-03-12 09:05:12.939000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2025-03-12 09:06:02","2025-03-12 09:13:56.892000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2025-03-11 18:05:13.106 UTC-06:00","true","2025-03-12 09:05:13.106000"
